2016-01-11 12:00:00,271.62794619570866
2016-02-11 00:00:00,271.58433405836183
2016-03-12 12:00:00,271.9596882407703
2016-04-12 12:00:00,272.5941467490812
2016-05-13 00:00:00,272.8321272237948
2016-06-12 12:00:00,272.7168621298967
2016-07-13 00:00:00,273.50548566833686
2016-08-12 12:00:00,274.7088762392981
2016-09-12 12:00:00,274.49602016607156
2016-10-12 00:00:00,272.38892429324756
2016-11-10 12:00:00,271.2910505878668
2016-12-11 00:00:00,271.1771956662657
2017-01-10 12:00:00,271.5584881877087
2017-02-10 00:00:00,271.8633639043618
2017-03-12 12:00:00,272.18715863877026
2017-04-12 12:00:00,272.6034012043312
2017-05-13 00:00:00,273.06523574429485
2017-06-12 12:00:00,272.93246119014674
2017-07-13 00:00:00,273.2784730340869
2017-08-12 12:00:00,274.671133624798
2017-09-12 12:00:00,274.55417904057157
2017-10-12 00:00:00,272.1522986219975
2017-11-10 12:00:00,271.12006059761677
2017-12-11 00:00:00,271.10748588851567
2018-01-10 12:00:00,271.3507626629587
2018-02-10 00:00:00,271.3093325323618
2018-03-12 12:00:00,272.08362012552027
2018-04-12 12:00:00,272.45138551858116
2018-05-13 00:00:00,273.16781295379485
2018-06-12 12:00:00,272.9748958826467
2018-07-13 00:00:00,273.3490983390869
2018-08-12 12:00:00,274.202406512798
2018-09-12 12:00:00,274.2136944215716
2018-10-12 00:00:00,272.3202673719975
2018-11-10 12:00:00,271.4746977438668
2018-12-11 00:00:00,271.6013976315157
2019-01-10 12:00:00,271.66008120520866
2019-02-10 00:00:00,272.0310045903618
2019-03-12 12:00:00,272.5719700400203
2019-04-12 12:00:00,272.8413086143312
2019-05-13 00:00:00,273.07359756079484
2019-06-12 12:00:00,272.8501629113967
2019-07-13 00:00:00,272.7910310173369
2019-08-12 12:00:00,273.95242940104805
2019-09-12 12:00:00,274.2571895998216
2019-10-12 00:00:00,272.17384403199753
2019-11-10 12:00:00,271.2350203143668
2019-12-11 00:00:00,271.2732192257656
2020-01-10 12:00:00,271.57391482345867
2020-02-10 00:00:00,271.9120699591118
2020-03-11 12:00:00,272.0794697347703
2020-04-11 12:00:00,272.8236007895812
2020-05-12 00:00:00,272.9729353292948
2020-06-11 12:00:00,272.70888941264667
2020-07-12 00:00:00,272.66649641008684
2020-08-11 12:00:00,274.02788411279806
2020-09-11 12:00:00,274.06188472932155
2020-10-11 00:00:00,271.9723898697475
2020-11-09 12:00:00,271.1621519676168
2020-12-10 00:00:00,271.14976036351567
2021-01-09 12:00:00,271.39027529720863
2021-02-09 00:00:00,271.7490450566118
2021-03-11 12:00:00,271.9582768027703
2021-04-11 12:00:00,272.63945009358116
2021-05-12 00:00:00,273.06568587879485
2021-06-11 12:00:00,272.9887737511467
2021-07-12 00:00:00,272.4278565785869
2021-08-11 12:00:00,273.298422443048
2021-09-11 12:00:00,273.7648266235716
2021-10-11 00:00:00,271.7697989269975
2021-11-09 12:00:00,271.2216917623668
2021-12-10 00:00:00,271.15887749001564
2022-01-09 12:00:00,271.29067355145867
2022-02-09 00:00:00,271.6243883796118
2022-03-11 12:00:00,272.13962751102025
2022-04-11 12:00:00,272.44036104333117
2022-05-12 00:00:00,273.03623641554486
2022-06-11 12:00:00,273.1775097131467
2022-07-12 00:00:00,272.99652875883686
2022-08-11 12:00:00,274.18629323154806
2022-09-11 12:00:00,274.48774227307155
2022-10-11 00:00:00,272.39325015974754
2022-11-09 12:00:00,271.40752855436676
2022-12-10 00:00:00,271.3444701415156
2023-01-09 12:00:00,271.6129239179587
2023-02-09 00:00:00,271.7449251838618
2023-03-11 12:00:00,272.20722394627023
2023-04-11 12:00:00,272.8442459308312
2023-05-12 00:00:00,273.1226393087948
2023-06-11 12:00:00,272.9623836751467
2023-07-12 00:00:00,273.9688569453369
2023-08-11 12:00:00,274.93591939104806
2023-09-11 12:00:00,274.6844662110716
2023-10-11 00:00:00,272.6272284314975
2023-11-09 12:00:00,271.34927049761677
2023-12-10 00:00:00,271.32963859851566
2024-01-09 12:00:00,271.4761593914586
2024-02-09 00:00:00,271.5744539921118
2024-03-10 12:00:00,272.2145634240203
2024-04-10 12:00:00,272.6055908405812
2024-05-11 00:00:00,273.16344131079484
2024-06-10 12:00:00,273.0245327231467
2024-07-11 00:00:00,273.68671430583686
2024-08-10 12:00:00,274.968405353298
2024-09-10 12:00:00,274.82113918482156
2024-10-10 00:00:00,272.6732260509975
2024-11-08 12:00:00,271.40626970411677
2024-12-09 00:00:00,271.52245628651565
2025-01-08 12:00:00,271.8254559612087
2025-02-08 00:00:00,271.93685786186177
2025-03-10 12:00:00,272.11311536477024
2025-04-10 12:00:00,272.63672640008116
2025-05-11 00:00:00,272.9406019552949
2025-06-10 12:00:00,272.62620203489666
2025-07-11 00:00:00,272.4529725453369
2025-08-10 12:00:00,273.83616505779804
2025-09-10 12:00:00,274.04775509057157
2025-10-10 00:00:00,272.1507193372475
2025-11-08 12:00:00,271.55010667936676
2025-12-09 00:00:00,271.5443831662657
2026-01-08 12:00:00,271.8593304727087
2026-02-08 00:00:00,271.8272005743618
2026-03-10 12:00:00,272.2739887777702
2026-04-10 12:00:00,273.1701660363312
2026-05-11 00:00:00,273.42107833454486
2026-06-10 12:00:00,273.7988476036467
2026-07-11 00:00:00,275.01411451333684
2026-08-10 12:00:00,275.87291585104805
2026-09-10 12:00:00,275.4561260620716
2026-10-10 00:00:00,273.1299368664975
2026-11-08 12:00:00,272.07159105411677
2026-12-09 00:00:00,271.81348717001566
2027-01-08 12:00:00,272.0075390912087
